,0,1,2,3,4,5,6,7,8,9,10
5787,78 : 38,在精神和眾天神排班肅立之日，他們不得說話，唯至仁主所特許而且能說正話的，才敢發言。,,當（魯哈）和眾天使列班著站起的那一天，他們不能發言，除非得到慈主許可，並說正言的人。,,那天(審判日)，聖靈(吉布瑞爾)和天仙們將排列成班，除了蒙仁主(拉曼)特許說出真理的那位(穆聖)之外，全都靜默肅立，不敢發言。,,"那天，魯哈
[注1]
和眾天仙列隊站立，只有普慈主許可者
[注2]
才能說話，他說正確話
[注3]
。",,當精神[吉布裏勒天使]和天使們排班肅立之日，唯獲得普慈之主[安拉]許可者，才敢說話，說實話。,
5788,78 : 39,那是必有的日子，誰意欲，誰就擇取一個向他的主的歸宿。,,這是必有的一天，人可隨便取一達到養主的歸所。,,那是實在的日子，所以誰願意，(就讓他)向他的主祈求一個平安的家吧。,,"那是確切之日
[注1]
，凡要者
[注2]
則要歸至他的養主。",,這是真實的日子。有志者可自擇一個通向他的主的歸宿[如在塵世信仰並行善，做真信士]。,
5789,78 : 40,我的確警告你們一種臨近的刑罰，在那日，各人將要看見自己所已做的工作，不信道的人們將要說：「啊！但願我原是塵土。」,,我警告你們以相近的刑罰。當那一日，人就看見他的雙手曾經前送的。不信的人說：（哎！寧願我化為土吧！）,,我的確已警告過你們，懲罰已近在眼前，那天，人將看見他親手所做的(行為)，不信的人將會說：“(我真傷心啊!)但願我能化為塵土。”,,"的確，我[以]臨近的處罰警告你們
[注1]
，那天，每個人都看到他自己所幹的一切
[注2]
。隱昧者則說：“但願我仍是塵土
[注3]
。”",,我的確警告過你們臨近的刑罰。當人看見自己[在塵世]親手所做[善惡]的那日[復活日]，不信仰者將說：“要是我原是塵土多好啊！”,
5790,章:節,馬堅譯本,,王靜齋譯本,,仝道章譯本,,馬金鵬譯本,,馬仲剛譯本,
5791,79 : 1,誓以急掣的，,,試思用力取得的；,,憑那些大力曳引的，,,"以嚴厲的取命者
[注]
發誓，",,以猛烈掣出[不信仰者的靈魂]者[天使們]發誓，,
5792,79 : 2,輕曳的，,,溫和收取的；,,和那些急速前進的，,,"以輕易的取命者
[注]
發誓，",,以輕柔取出[信士的靈魂]者[天使們]發誓，,
5793,79 : 3,賓士的，,,遊動遊動的；,,和那些輕快滑翔的，,,"以漂浮而降者
[注]
發誓，",,以遨遊者[天使們或星辰]發誓，,
5794,79 : 4,先驅的，,,爭先爭先的；,,和那些在競賽中領先的，,,"以先行者們
[注]
發誓，",,以爭先前進者[天使們或星辰]發誓，,
5795,79 : 5,決策的，,,治理事情的；,,和那些掌握事務的作證（1）。,,"以處理事務者
[注]
發誓，",,以實施安拉的命令者[天使們]發誓。,
5796,79 : 6,當震動者震動，,,在震動的發生震動，,,那天震動的將會震動。,,"在震動
[注]
震動之日，",,在那日[第一次號角吹響時]，大地和群山將強烈震動[每人都將死亡]，,
5797,79 : 7,而續發者續發之日，,,後來的繼牠而至的日子，,,繼續的（震動）將隨之而來。,,"在隨之者
[注1]
接踵而來
[注2]
時，",,第二次號角將隨之吹響[每人都將被復活]。,
5798,79 : 8,在那日，許多心將忐忑不安，,,是日，眾心恐怖，,,那天人心惶惶（心在痛苦地跳動）。,,屆時，心是不安的，,,在那日，有些心將顫抖不安，,
5799,79 : 9,許多眼將不敢仰視。,,其目微賤。,,那時（人們的）眼向下垂視。,,"它
[注]
的目光是卑賤的。",,有些眼將不敢仰視。,
5800,79 : 10,他們說：「我們必定複元嗎？,,他們說：（我們可能歸到原來的情形嗎?,,他們說：〝我們真會恢復（我們）以前的狀況嗎？,,"他們說：“我們會原路而回嗎
[注]
？",,他們說：“我們真的要被復原成生前的狀態嗎？,
5801,79 : 11,那是在我們已變成朽骨的時候嗎？」,,我們既成朽骨的時候，可以嗎?,,〝甚至在我們成為朽骨之後嗎？〞,,我們會在成為朽骨之時嗎？”,,即使我們變成朽骨後[也能復活]嗎？”,
5802,79 : 12,他們說：「然則，那是一次虧折的復原。」,,他們說：（果然那樣，這是一種淪落的歸返。）,,他們說：〝那樣（的回復）將是很大的損失。〞,,"他們說：“如果那樣
[注]
，才是一次虧折的返回。”",,他們說：“果真如此，那是一次虧損的復原。”,
5803,79 : 13,那只是一次吼聲，,,牠，只是一次暴聲，,,的確，那只需大吼一聲：,,"它
[注]
只是一次號角聲，",,只聽一聲呐喊[或號角一吹響]，,
5804,79 : 14,他們忽然在地面之上。,,忽然他們就在平地上。,,那時，看啦，他們就會被喚醒了。,,"他們驟然在地面之上
[注]
。",,他們突然發現[他們]死後又活在地面。,
5805,79 : 15,穆薩的故事已來臨你了嗎？,,母撤的故事未曾達至你嗎?,,姆撒的故事可曾傳達給你？,,"穆薩的話已來至你
[注]
了嗎？",,穆薩的故事到達你了嗎？,
5806,79 : 16,當時，他的主，曾在聖谷杜窪中召喚他說：,,那時候，他的養主曾在潔穀，圖哇曉諭他：,,那時，他的主曾在土窪聖穀中喚他：,,當時，他的養主在神聖的“圖爾”山谷招呼他：,,當時，他的主[安拉]在“土窪”聖穀中召喚他[穆薩]：,
5807,79 : 17,「你到法老那裏去吧！他確是悖逆的。,,（你去到匪喇傲！他實在違犯了。,,〝你到法老那裏去吧，他已經背叛了。〞,,"“你去[見]法老。的確，他過為了
[注]
。",,“你去教化法老吧！他確是叛逆者。”,
5808,79 : 18,你對他說：『你願意成為純潔的人嗎？,,你說，你欲潔淨嗎?,,你對他（法老）說：〝你願意淨化你自己嗎？,,"你說：‘我可以勸你潔淨嗎
[注]
？",,你對他說：“你願意[洗滌你的罪惡而]成為純潔的人嗎？,
5809,79 : 19,你願意我引導你認識你的主，而你畏懼他嗎？』」,,我導你於養主，你遂懼怕，）,,〝我將引導你到你的主，以便你能畏懼他。〞,,我引導你面向你的養主，你可駭怕嗎。’”,,你願意我引導你歸信你的主[安拉]，以便你畏懼他嗎？”,
5810,79 : 20,他把那最大的跡象昭示了法老，,,而後他把絕大的異跡現給他了。,,後來他（姆撒）把偉大的跡象顯示給他（法老）。,,"於是他讓他
[注1]
看到大的跡象
[注2]
，",,於是他[穆薩]向他[法老]顯示了大跡象。,
5811,79 : 21,但他否認，而且違抗。,,但是他不信，他背逆。,,但是他（法老）不信，並且不服從。,,"於是他不信
[注1]
，並違抗
[注2]
。",,但他[法老]否認並違抗。,
5812,79 : 22,然後，他轉身而奔走。,,他且匆忘退轉，,,然後他匆忙地轉身離開，,,"以後，他背棄
[注1]
而且奔忙
[注2]
。",,然後，他[法老]急忙轉身走了。,
5813,79 : 23,於是，召集民眾，而且喊叫，,,而集合，大呼說：,,然後集合了（他的人民），並向（他們）宣佈，,,"所以他召集
[注]
，並號召，",,他集合[了他的人民]並喊叫。,
5814,79 : 24,說：「我是你們的至尊的主。」,,（我是你們至高的養主。）,,說道：〝我是你們最高的主宰。〞,,他說：“我是你們的至高無上的養主。”,,他說：“我就是你們最高的主宰。”,
5815,79 : 25,故真主以後世和今世的刑罰懲治他。,,而後，安拉懲他以後世與今世的刑罰。,,安拉懲罰了他，並以他作為後世和今世的懲罰的榜樣。（或：以後世和今世的懲罰懲罰他）。,,"於是安拉把他拿去
[注]
，作為後世今生的懲罰。",,所以，安拉以他[法老]最後的妄言[如他說：“我就是你們最高的主宰”（見79:24）]和最初的妄言[如他說：“眾卿啊！除我外，我不知道你們還有什麼可供崇拜的主宰”（見28:38）]懲罰了他[法老]。,
5816,79 : 26,對於畏懼的人們，此中確有一種鑒戒。,,的確，內中對於懼怕的人，含有一種儆誡。,,對於畏懼的人，其中確有一種教訓。,,的確，其中有對怕者的殷鑒。,,對畏懼[安拉的刑罰]者，此中確有一種教訓。,
5817,79 : 27,你們是更難造的呢？還是天是更難造的呢？他曾建造了天，,,你們是在造化上堅固的嗎?抑或是天呢? 他建造了牠，,,在萬物中，是你們較難造化呢？還是他（安拉）所建立（造化）的天呢？,,是你們最難於造化呢？還是他所造的天呢？,,是你們更難造呢？還是他[安拉]所造的天更難造？,
5818,79 : 28,他升起它的高度，而成全它的形體，,,他起高了牠的華蓋而使牠整齊。,,他（安拉）提高了它（天）的高度，並使他完美。,,他使它的頂棚升高，並使它完密無缺，,,他升起了天的高度，並使它完善。,
5819,79 : 29,他使它的夜間黑暗，並顯出它的光明。,,他遮覆了黑夜，而現出日光。,,他使它夜晚黑暗，並由它現出了白晝的光輝。,,"他使它的夜晚昏暗與使它的上午出現
[注]
。",,他使天的夜變成黑暗的，使天的晝變成光明的。,
5820,79 : 30,此後，他將地面展開，,,此後他又鋪展了地，,,此後，他展開了大地。,,在那以後，他使地面平坦，,,此後，他展開大地。,
5821,79 : 31,他使地面湧出泉水來，生出植物來。,,而就中發生牠的水草。,,他從那裏產生出它的水和它的牧草。,,"他使它的水
[注]
和牧場出現。",,他使大地湧出泉水，長出牧草[植物]；,
5822,79 : 32,他使山巒穩定，,,他且穩定了群山，,,他使山嶽穩固，,,他使山嶽固定不移，,,他使群山穩固，,
5823,79 : 33,以便你們和你們的牲畜獲得享受。,,以利於你們，和你們的家畜。,,（並供應）你們和你們的牲口的糧食。,,做為你們和你們的牲畜的一種享受。,,供你們及你們的牲畜享用。,
5824,79 : 34,大難來臨的時候，,,當極大的患難到來的時候，,,但是，當那大難來臨時，,,"如果大塔麥
[注]
來時，",,當大難[如審判日]來臨時，,
5825,79 : 35,就是人將記起自己所作的善惡，,,就是人類想起自所奔波的，,,那時人就會想起他所全力爭取的（功果）了。,,"那天，人會記起他所奔忙的
[注]
，",,在那日，人將想起自己[生前]所做的善惡，,
5826,79 : 36,火獄將為能見的人顯露出來的日子。,,火獄被現給見者的那一日，,,火獄將明顯地呈現在看到它的人（的面前）。,,"而折黑木
[注]
，為每個能見者顯現出來了。",,火獄將為能看見者顯現出來。,
5827,79 : 37,悖逆,,說到違法,,那時，那些背叛的人，,,"至於那過為者
[注]
，",,至於叛逆者，,
5828,79 : 38,而且選擇今世生活的人，,,並選擇今生的人，,,和貪圖今世的人，,,和重現眼前生活者，,,"他[寧願順從私欲而]選擇今世生活
[注]
，",
5829,79 : 39,火獄必為他的歸宿。,,火獄就是居處；,,火獄就是他們的家。,,則折黑木是歸宿。,,火獄就是他的歸宿。,
5830,79 : 40,至於怕站在主的御前受審問，並戒除私欲的人，,,那駭怕站在養主御前，節制偏私的人，,,那些畏懼站在他們的主跟前（受審問）而抑制他們自己，和遠離罪惡的欲念的人，,,至於那在其養主之前站立而駭怕者，並禁止人性[接近]私欲者，,,至於害怕站在他的主的前面[受審]並遏制私欲者，,
5831,79 : 41,樂園必為他的歸宿。,,天園就是居處。,,樂園就是他們的家。,,則天堂是歸宿。,,樂園就是他的歸宿。,
5832,79 : 42,他們問你復活時在什麼時候實現，,,他們對於複生上問你：牠在何時確定?,,他們問你：〝（復活的）時間什麼時候來到？〞,,他們向你問到復活日何時到來，,,他們問你[穆聖]復活的時間何時發生，,
5833,79 : 43,你怎能說明它呢？,,你從哪里宣佈牠呢?,,（他們問你：）〝關於它（復活的時間），你有什麼可以提醒（我們）的？〞,,"你對它的提念會有什麼呢
[注]
？",,你對它的發生能說什麼呢？,
5834,79 : 44,惟有你的主能知它的究竟。,,牠的結局惟歸到你的養主。,,關於它（時間的知識）是屬於你的主的。,,"它的究竟
[注]
是終至你的養主。",,唯你的主知道它何時發生。,
5835,79 : 45,你的警告只有裨於畏懼它的人，,,你只是警告那懼怕牠的人。,,你只是對那些畏懼它（時間）的人的一位警告者。,,"你只是對駭怕它
[注]
者的一位警告者，",,你[穆聖]只能警告畏懼它的人。,
5836,79 : 46,他們在見它的那日，好像在墳裏只逗留過一朝或一夕。,,在他們親見牠的那一日，好像他們僅遲留一夕或其一朝。,,那天，當他們看到它時，（它就）好像只是逗留了一晚，或是一個（短暫的）清晨。,,他們在看到它時，像是只呆過一個晚上，或一個早晌上。,,當他們看見它的那日，他們好像只[在塵世]逗留了一夕或一朝。,
5837,章:節,馬堅譯本,,王靜齋譯本,,仝道章譯本,,馬金鵬譯本,,馬仲剛譯本,
5838,80 : 1,他曾皺眉，而且轉身離去，,,在盲人到來的時侯，他蹙額，扭面了。,,他（先知）皺著眉離開了。,,"他
[注]
曾皺起眉頭並轉過臉，",,他[穆聖]皺著眉頭離開了，,
5839,80 : 2,因為那個盲人來到他的面前。,,.,,因為有個瞎子來到他那裏（插嘴,,"[因]那位盲人來見他
[注]
。",,因為有個盲人來見他[此盲人系穆聖之妻海底徹舅父的兒子——阿布杜拉•本•烏姆•麥克圖目。穆聖正向古萊什首領宣講教義時，他來見穆聖]。,
5840,80 : 3,你怎能知道呢？他也許能受薰陶，,,你從何知道：或許他清潔，,,如何才能使你知道，他也許要增進（他的身心的）清淨，,,"什麼使你知道，他會自我潔淨呢
[注]
？",,你怎能知道，也許他能淨化自身[的罪惡]？,
5841,80 : 4,或聽忠告，而蒙教益。,,或他納勸而教戒于他有益。,,他也許要聽取（忠告），因而使提示（古蘭）能夠對他有益呢？,,或他納勸，而規勸對他有益呢？,,或接受勸告而受益呢？,
